DENOM_CIA,CNPJ_CIA,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,indice
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,0.12859542031995563,0.13117433251681535,0.13417246433716523,0.09191302387457953,0.07552996274057186,0.122237489575584,0.19914551127499647,0.08306595480345084,-0.0037547542844216,0.059608411015048386,0.0067315379025859184,ROA
HAGA S.A. INDUSTRIA E COMERCIO,30.540.991/0001-66,0.23547563740327437,0.06766746070426605,0.10376289894288541,0.061065809789801494,0.057095502340502056,-0.023892286694726574,0.10197973847792541,0.0453506651543772,0.09512203124471351,0.13438385889596902,0.09451895893506845,ROA
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,0.18528876042230552,0.18664543192146826,0.12264751547373248,0.03536257511716841,-0.05482341629770496,-0.15336996871306818,-0.2080687192944982,-0.04566989807837879,0.008987985627628684,0.03240201878417898,0.014211691373049869,ROA
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,-0.0674229962979198,-0.05526161642565354,-0.022066352097339523,-0.05291432256382156,-0.07321757564427035,0.007992164357120498,0.0979174216617139,0.03686332473740487,-0.06396748079824047,-0.20080420683901476,-0.003424791158223841,ROA
HMOBI PARTICIPAÇÕES S.A.,40.159.947/0001-64,,,,,,,,,-0.322636,0.039757466730471,0.14953000536615924,ROA
HYPERA S.A.,02.932.074/0001-91,0.016802577032926584,0.02128807612500992,0.031075993593342385,0.03765612368022104,0.10762675103510344,0.09789205945215296,0.11021562082581635,0.10181162487868739,0.07768750238815186,0.06831466896934985,0.07496445290432872,ROA
IGUA SANEAMENTO S.A.,08.159.965/0001-33,-0.05601550680027771,0.047761802890658726,0.03774789431413332,-0.1447579008804848,-0.16821514347111616,0.053197897999158895,0.01922490154291645,0.037807380985781465,-0.0034972289076060587,-0.012227097843813917,-0.13031231497076898,ROA
IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,51.218.147/0001-93,0.08833359073765933,0.045977606859486805,0.05317478119094568,0.04492751306156746,0.03839370999244401,0.05075936935143603,0.05612303090286922,0.06328485213318981,0.03344914057530497,0.053845547031362115,-0.0042489752876030485,ROA
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,-0.02488473288540334,0.0010080838725781986,0.005949639814479787,0.0056675245586689385,-0.040706224017031084,0.0392451902186089,,,,,,ROA
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,,,,,,,,,0.04573325654663098,-0.019880689402139204,-0.12662481509715315,ROA
INTER CONSTRUTORA E INCORPORADORA S.A.,09.611.768/0001-76,,,,,0.3572719259961402,0.41960903877371575,0.2759533991004183,0.18431235865161064,-0.10261543114628882,0.06855805682527817,0.0959535660282258,ROA
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,0.11057584224555994,0.06751469472276171,-0.007487479862078015,-0.07090927862547804,-0.06648509326441547,0.003187138773551443,0.00611119368783521,-0.00942652995163563,-0.25743643155656254,-0.044148628796239334,0.03734822417466073,ROA
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,0.006399575166503753,0.024282832700056583,-0.059235984144844496,-0.1669246578917645,0.10304114336977051,-0.11687784578411053,-0.07982470730135732,-0.43183309189417984,-0.49328748084057666,-0.13787289355471175,-0.11262817154946127,ROA
IOCHPE MAXION S.A.,61.156.113/0001-75,0.037282478450667234,0.050715901447464684,0.019577129157580045,0.012040434944431952,0.0065661489723828955,0.0018931677429998917,0.04809264555773972,0.06700193280724864,-0.07887373098024084,0.07359081898640144,0.03625954446552943,ROA
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,0.021443696174339257,0.04740189008426549,0.03370658666225022,0.00029813386270664593,-0.00635379350701469,-0.0721208145152365,0.001960641313987818,-0.04972520315349452,0.05099380780445328,0.1200857776599282,0.10710547599790665,ROA
IRB - BRASIL RESSEGUROS S.A.,33.376.989/0001-91,,,,,0.06273208777653082,0.06471806103695678,0.07658619016008753,0.06957244040920867,-0.06734249549390146,-0.030253458647256266,-0.02744435206457968,ROA
JALLES MACHADO S.A.,02.635.522/0001-95,,,,,,,,,0.029135739482536414,0.048122546215702076,0.08967846953356709,ROA
JBS S.A.,02.916.265/0001-60,0.020011344822394576,0.01988368016961215,0.03904146960735566,0.07077320866084776,0.0067378416637943655,0.009891388443553823,0.00041118785381202177,0.09468574322022225,0.059585092408698824,0.1946000062521828,0.15770528198014805,ROA
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,0.07327601741757288,0.10328045688395063,0.0123268141939616,0.028007273695901082,-0.07912514290685907,-0.007504852660987587,0.04716392293719696,0.07395782743732092,0.1095451514737931,0.16412365374113133,0.07869478369972002,ROA
JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,87.456.562/0001-22,0.033706545922007704,0.017100365787511923,0.016799832410829142,0.017598890023680175,0.020993299457952884,0.01288934892366668,0.015095284131617561,0.006777068318632562,0.01778219009942808,0.015712602075183758,0.01402606539955526,ROA
JSL S.A.,52.548.435/0001-79,0.019511539885887885,0.01858540049616674,0.011501686012116931,0.0072825838120852615,-0.032320002145562285,-0.00046628949707565743,0.017524799900036792,0.028405677992028158,0.04038640411094469,0.047320276286299714,0.030803378025637703,ROA
KARSTEN S.A.,82.640.558/0001-04,-0.006088989508885634,-0.11017689294474725,-0.3345628199529884,-0.16856496675565835,-0.2847132349689725,-0.0014159205784969584,-0.13348636986700518,-0.028770734439478696,0.14423612666278496,0.08588362197760169,-0.03278368288538579,ROA
KEPLER WEBER S.A.,91.983.056/0001-69,0.07308405799810287,0.1368768157151107,0.24493638639266913,0.012472852497570224,-0.04622881214268998,-0.07772927151356183,0.01839210381103259,0.07859527574867585,0.12474253987981199,0.3135334275477949,0.507282264856656,ROA
KLABIN S.A.,89.637.490/0001-45,0.054450799747139574,0.019812604019807892,0.03654828787337787,-0.04923911012314836,0.0858257727262652,0.017576044351811263,0.004729171132895816,0.019863139858283297,-0.07256139202655046,0.10236321322587233,0.09851578095284132,ROA
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,,,,,,,,0.27623329586611717,0.07191122511433642,0.14395078207005585,0.09682968312001794,ROA
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,0.06560542801758257,0.09321233366243731,0.08478174413893841,0.0811836770429821,0.06799889557759232,0.05617514947609216,0.05976417552866221,0.05146847259964118,0.06101401736773102,0.0952611995746689,0.041420290701984615,ROA
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,,,,,,,0.04780810006060553,0.04735165105834386,0.020943474898067662,-0.004269380014129157,0.007964253570513667,ROA
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,-0.013475099839203046,0.0034082669716762855,-0.04105695059264841,-0.16994610024909898,0.05479856491734182,-0.6054777682663778,0.006741850695302496,0.006510429615815038,0.00665772869202954,0.05004543051185043,0.16467868176719966,ROA
LOJAS RENNER S.A.,92.754.738/0001-62,0.11154937693853377,0.09698963692331133,0.10810166261742142,0.12059931507919593,0.11860698866203427,0.11864805035601912,0.1461258325197215,0.11615550415836394,0.09178589695726548,0.03537795919480374,0.07853848461992373,ROA
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,0.14709226472236744,0.13488321700241446,0.13379023896679612,0.1184066137129926,0.13805245471974031,0.13860487980439276,0.09711147530861712,0.06873486931606532,0.07849987749873799,0.0474863552873385,0.04277595805774163,ROA
MAGAZINE LUIZA S.A.,47.960.950/0001-21,-0.0016439286995585643,0.024295115871772955,0.024452521145545723,-0.01199137198805999,0.014264647650102604,0.05271594393671517,0.06843141034826507,0.04952917815600701,0.017567923332599298,0.017239164679741452,-0.015029457556085953,ROA
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,0.08338471948744464,0.08866079003601314,0.08910770263691214,0.08962694858638874,0.011047164168404735,0.11135167195259231,0.13147281957803533,0.11523257645115054,0.04626150621552965,0.20177672066643576,0.18917773751137096,ROA
MANGELS INDUSTRIAL S.A.,61.065.298/0001-02,-0.2257657083939835,-0.31946413069029483,-0.10929103126085703,-0.3602423719546756,0.012369392344858014,-0.07060691929808262,-0.12662381984677804,-0.01682926639059807,-0.07345723214666787,0.24481210797766476,0.31558018920857345,ROA
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,61.082.004/0001-50,-0.09173754328569875,-0.14053308717029667,-0.09157659753252045,-0.16227157066851725,-0.3542351740560154,-0.25000860516080176,-0.20840570402697298,-0.30454575935267075,-0.10791080070391552,-0.02956235648925597,-0.3364097964615852,ROA
MARCOPOLO S.A.,88.611.835/0001-29,0.12395434396142144,0.09345795300121132,0.06818856400750543,0.023083913579417675,0.0643075204929145,0.021082212449226104,0.049236300756725,0.05301999145938654,0.02477709961723755,0.0724146233599344,0.07868247835598516,ROA
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,-0.014877310131935778,-0.07498280126270167,-0.053884647219997084,-0.03470830717475509,-0.03969326773940556,-0.026599866965453384,0.06496884800406559,0.009318769444547707,0.1008245261063595,0.09171732422316196,0.08535477445795521,ROA
MARISA LOJAS S.A.,61.189.288/0001-89,0.10324271967603788,0.036351793248272396,0.019507750284604185,-0.014144583716801419,-0.03655964007826553,-0.026550317019694188,0.011062884049367384,-0.032092423987531024,-0.15240417877648144,-0.024887449100633337,-0.2179466897517445,ROA
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,,,,,,,,0.08038578385776785,0.03537776475904291,0.06869025858234822,0.06525032421008349,ROA
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,0.022728269238526687,-0.03944011339475549,-0.1312253412115606,-0.22539421199685492,0.02948062752555265,-0.03560048755151214,-0.02282831304081287,0.021453747095656284,-0.15003298501030968,-0.06460194312053147,-0.23128648718122016,ROA
METALURGICA GERDAU S.A.,92.690.783/0001-09,0.034523017927847933,0.0356407311231109,0.013801792481725401,-0.16498966483080663,-0.14072068404615717,-0.022102603589849196,0.07938952504593903,0.04234430734019527,0.07297641266607245,0.3433623460013778,0.227110841825827,ROA
METALURGICA RIOSULENSE S.A.,85.778.074/0001-06,-0.085377772896991,-0.03241869699389283,0.038002382222797115,-0.34383411651991425,-0.09415937063062955,0.18572836884810798,0.06919450353590526,0.09096404859406294,-0.02353821386989252,0.31352810850856894,0.20077306154666538,ROA
METISA METALURGICA TIMBOENSE S.A.,86.375.425/0001-09,0.08514286096075822,0.06482218261028476,0.04890565438519752,0.0398912426921266,0.0423949461724579,0.04831118212573702,0.05834534611345341,0.05828831412394247,0.16056275421323465,0.11367741394634895,0.17311745517941945,ROA
MINERVA S.A.,67.620.377/0001-14,-0.04794395011947948,-0.0672786052839491,-0.06484934236284205,-0.09297965904485647,0.02330187594031984,-0.027379839136637208,-0.09949459832142168,0.0011962598388614231,0.040151393976668844,0.028574645828248858,0.03141373279246355,ROA
MINUPAR PARTICIPACOES S.A.,90.076.886/0001-40,-8.863474156786003,-2.0099198644402865,-0.09751234763695682,-0.4604235880398671,-0.7188343227199137,-1.3674581759309228,-4.079809918362374,-2.2508867667121417,1.0978246451784057,1.774496926391005,0.3807248572427456,ROA
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,,,,,,,0.14147480510984717,0.18385103175242545,0.045103038643342426,0.023267828288191586,0.02576511212964963,ROA
MOBLY S.A.,31.553.627/0001-01,,,,,,,,-19114.5,-9.662986077772443,-0.1306104156912993,-0.156547922958027,ROA
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,0.06767945786830493,0.047975599759846096,0.027373684894142096,0.013465707616147354,-0.046669062127268825,-0.000525763683326093,-0.09678078266551732,-0.0432377964348152,-0.054004441617862275,0.04054312955385647,0.05938602796470378,ROA
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,,,0.007557390020629804,0.08196180249955994,0.04904109385964045,0.03581840854735676,0.050171631361587865,0.046394047290301714,0.020770849673625972,0.10175461863143447,0.04475651399744077,ROA
MPM CORPÓREOS S.A.,26.659.061/0001-59,,,,,,,,0.1803445534057779,0.16642322463758405,0.17864458293526847,-0.029800913654052224,ROA
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,0.06111038328386618,0.049654156460049365,0.08041973502760827,0.05691877660299324,0.053972022056380214,0.05292625226418203,0.058859130068217136,0.05326252189547275,0.03921888449099643,0.052443443632182014,-0.011810801191911545,ROA
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,,,,,,0.13785156286487346,,,0.11487469329396464,0.118095898659309,0.012374042774601296,ROA
MUNDIAL S.A. - PRODUTOS DE CONSUMO,88.610.191/0001-54,-0.0070977284433670264,0.005066313143259493,-0.0357846607815664,-0.05873777801866989,-0.04428033193079374,-0.080684140517896,0.0030264136849624886,-0.010396284991260338,-0.008674591028027612,-0.506417314234826,0.7651066561412945,ROA
MÉLIUZ S.A.,14.110.585/0001-07,,,,,,,,0.3975986459325082,0.05263817888816555,-0.044550967069897224,-0.06043458481857771,ROA
NATURA &CO HOLDING S.A.,32.785.497/0001-97,,,,,,,,-0.022906448933931022,-0.023277240042698353,0.03634819724963365,-0.12700326454059602,ROA
NATURA COSMETICOS S.A.,71.673.990/0001-77,0.19297747540731616,0.16722500420737768,0.12962328803469178,0.07165353330884013,0.04682138976200388,0.05680139431642834,0.043911519544097055,0.02989979225111281,0.060290436568285054,0.0509241224295816,0.006830221648054524,ROA
NEOENERGIA S.A.,01.083.200/0001-18,0.10704436463781115,0.09198431175150486,0.06829765789205189,0.02900414662352798,0.025613850923566706,0.02386565440889512,0.08205008450350507,0.10607744308184837,0.11473593499938446,0.1278190545071997,0.1412080294170836,ROA
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,0.10775604398659827,-0.023462869310620176,-0.08226586185234752,-0.4056183380271648,-0.27430807939614205,-0.18851611877409866,-0.05502377820499848,0.6139222463742294,0.05204021289178001,0.08154909152947198,0.08406766643760863,ROA
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,29.980.141/0001-08,,,,,,,,,,-0.013188215842992127,0.07058543577550207,ROA
ODONTOPREV S.A.,58.119.199/0001-51,0.14813435341958883,0.17781557156592018,0.17906795162905678,0.18713215521366652,0.161923439652988,0.3691549614196625,0.18121536906995034,0.16667447079247386,0.194161728319392,0.20439540479918836,0.22949475939824057,ROA
OMEGA ENERGIA S.A.,42.500.384/0001-51,,,,,,,,,,0.13890453605920713,-0.0021234983131142213,ROA
OSX BRASIL S.A.,09.112.685/0001-32,-0.008030369886753305,-0.9887294170385174,-5.543566128025522,-1.9410374414822065,-10.949472796946827,-3.7138586534263704,-2.6685091509357277,-3.408942386238047,-5.136554125841105,0.7790193610719144,-2.115513856515761,ROA
PADTEC HOLDING S.A.,02.365.069/0001-44,-0.1421794948171095,-0.06363712801805822,-0.14688420079324524,-20.658936149215435,5.356286049716707,0.8061023622047244,0.22893372224923028,0.10326757675292866,0.12988551721015176,0.16393337439687916,0.06116012364954258,ROA
PBG S/A,83.475.913/0001-91,0.08931908885388527,0.09494841607500522,0.07921705102441248,0.03704756543765832,0.001633931647064613,0.049075022744715154,0.08025575313057323,0.007180436919303769,0.06622608925644426,0.1098667254864192,0.07063859787703095,ROA
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,,,,,,,,0.018972216494959972,0.030845459424963338,0.022265934834840805,0.014242038646907797,ROA
PETRO RIO S.A.,10.629.105/0001-68,-0.07333505596710298,-1.4540905006247495,-1.3767298800012626,0.11509140939317504,0.2705503227048986,0.03137941562792642,0.19460695332187777,,,,,ROA
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,0.03698524087826928,0.03696866506563962,-0.034085213032581455,-0.04986216195326389,-0.021733266088833112,-0.0006161454987532034,0.030699628565338085,0.03554721472866432,0.006030884099779399,0.08545773259968786,0.1484850157293449,ROA
PETRORECÔNCAVO S.A.,03.342.704/0001-30,,,,,,,,,-0.07448022014747081,0.08509812316447506,0.24113285240187673,ROA
PETTENATI S.A. INDUSTRIA TEXTIL,88.613.658/0001-10,-0.01848282076609017,0.01355531351350773,0.041272692334651334,0.057531898221739174,0.03616436665085732,0.08807578467457815,0.061624553272564435,0.08018591277617332,-0.006159846005091327,0.13323732827862933,0.13273354918426208,ROA
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,,,,,,,,,0.18133014392130345,0.12892518128701852,0.14377270664254663,ROA
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,51.928.174/0001-50,-0.13578120028752225,-0.23955139932753164,-0.28740592640096574,-2.7123400065638332,-7869.875,-2116.0882352941176,-11184.95652173913,-128.77358490566039,-3.7184759120376256,-16.49973002159827,-5.330168486910708,ROA
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,0.017870175748058343,0.008549769364624355,0.014228850245799398,-0.04291189097894615,0.0049707005380707405,-0.02803078310642926,-0.00027427023888283367,0.00930222831858507,0.07293944381148516,0.06012397804579207,0.0765315358646657,ROA
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,,,,,0.051572089043913194,-0.039182499331014184,0.04408519221642145,-0.029841195406341437,-0.006714384058996049,0.04241349648017134,0.04385670226208254,ROA
PRIO S.A.,10.629.105/0001-68,,,,,,,,0.36739949187102683,0.12229359852437156,0.19406038490760177,0.33821673029356536,ROA
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,0.014654215976331361,0.010242435632399925,0.0,0.0006539235412474849,0.0,0.0,0.0,-0.11641165861888417,0.012633567506936656,0.01835026897788404,0.01446849216788234,ROA
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,0.03133877395328294,0.014147743228852415,-0.03165681839165359,-0.011493810044467838,-0.02423271483316531,-0.05659969972834956,-0.0039282503103374245,0.004490430935912576,0.0180790421776378,0.024520446091991187,0.02228915712458463,ROA
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,0.011143196857475425,-0.015773531121617515,0.04509720145268105,0.09458804382138612,0.19285589712751083,0.15606627606945878,0.16855338275898374,0.15147258802630859,0.12972617623393398,0.09756066338008072,0.024668495005997163,ROA
QUALITY SOFTWARE S.A.,35.791.391/0001-94,0.022115338883379597,0.013048533270782103,0.0848345050056944,0.19012831462826368,0.07311526838532055,-0.05779656767585827,0.038002799135416154,0.022407747823430267,0.09762293185741999,0.10143889643076144,0.060023411971885834,ROA
RAIA DROGASIL S.A.,61.585.865/0001-51,0.03139196439958733,0.027942003706047408,0.05467280799172398,0.07337623963109786,0.08033893146538311,0.08043772493940375,0.06996210647559589,0.06394903686410565,0.03576824489187771,0.052068899016593916,0.059749500194044076,ROA
RAIZEN ENERGIA S.A.,08.070.508/0001-78,,0.007999250583308868,0.008938275630933464,0.005612698282994392,0.06246784455841546,0.07699481129657836,0.035494151058177874,0.023089582802564266,0.00518053071771747,0.017627061905318413,0.027185205858853746,ROA
